username;caption;tag;tagId;link
"boobooboo24love";"2016.03.16 ☀︎\n.\n「お父さーん、タバコやめたら？じゅみょうが縮むんだってよー。辞められんのなら中途半端にすったら？」\n歩夢さんが旦那さんに言った言葉。\nなんやろ？\n中途半端にすうってww\n子供って面白い♡\n.\n#breakfast #goodmorning #morning #morningcoffee #coffee #cafelatte #latte #latteart #cappuccino #designcappuccino #bread #Seiglenoixraisins #calottelapel #sausage #tomato #homecafe";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/e35/10655014_1680052858912127_523496513_n.jpg?ig_cache_key=MTIwNjgyNjAyMjMxOTE5ODY0NA%3D%3D.2"
"redshoesdancing";"Mmmmm pizza. #mademehappytoday #happy2of3 #pizza #food #dinnertime #lazyorbusy #pepperoni #sausage #cheese #morecheese #papajohns #15032016";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11931228_839156422855623_768925319_n.jpg?ig_cache_key=MTIwNjgyNTgwMTY2MTE3NzkyMQ%3D%3D.2.l"
"laralouu89";"75 of 365. Food has a life of its own. #SausageParty #APicADay2016 #75Of365 #Frank #Sausage #Food #Film #SethRogan #SausageTux #WhosASmartSausage";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10467697_1538881763078729_438758207_n.jpg?ig_cache_key=MTIwNjgyNTUyMzIwOTk2NzI0NA%3D%3D.2"
"honestlynina";"Sausage receiving necessary belly rubs. Studly trying to steal them because he's a jealous butt. #dogsofinstagram #rescuedog #fosterfailure #sausage";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12819005_208205322870966_1754630064_n.jpg?ig_cache_key=MTIwNjgyNTAwMjU5MzIyMjI0Nw%3D%3D.2"
"letsfoodandmakeup";"My take on the tasty and famous Argentine Classic \"CHORIPAN\" . For all the #yolkporn fans out there, try this out! Its amazing! (HamburgerBun, Argentine Sausage, Fried Egg, Muenster Cheese and some Home Made Chimichurri  Sauce) #frenchfries #sausage #cheese #chimichurri #letsfoodandmakeup";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/914584_1706673562883011_980049264_n.jpg?ig_cache_key=MTIwNjgyNDM4OTk3MzMxOTcxNA%3D%3D.2"
"letsmeetandeat";"Italian tonight! \nPasta with tomato sauce and parmesan, barbecued sausage, tomatoes with basil, and white wine. \n#dinner #italian #homemade #pasta #sausage #tomato #foodgasm #delicious #yum #food #eats";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10616548_1976597252564975_1992401005_n.jpg?ig_cache_key=MTIwNjgyMjYwNDE0NzMwNTg5OA%3D%3D.2.l"
"slappy1988";"Breaking in the new grill #grillmaster #steak #chicken #sausage";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10616596_1991853961039030_1307157975_n.jpg?ig_cache_key=MTIwNjgyMjIxNzc4MzMxNDgyMA%3D%3D.2.l"
"cynthiafxo";"Heaven.\n#bacon #sausage #poutine #zaks";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10665371_251288638536802_1200747960_n.jpg?ig_cache_key=MTIwNjgyMTkyODc5MTA5NjA2MQ%3D%3D.2"
"onebuzybeee";"Drunken Fries! #sausage #brewery #lunchdate #wursthausdtsa";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12797626_1719212628335579_900693906_n.jpg?ig_cache_key=MTIwNjgyMTU5MTY1MTM1NjE4OA%3D%3D.2"
"amyschmaling";"#foodporn #calzone #sausage #bellanona #greenwichct #06830";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12237380_1520122578289999_21291310_n.jpg?ig_cache_key=MTIwNjgyMTU0MDk4NTk0NTQ5MA%3D%3D.2"
"jane_doe7x";"An undercover investigator describes how tough this investigation was for him, he worked undercover at Wiles pig farm in Ohio where workers asphyxiated pigs by hanging them by the neck from machinery. Something that will haunt him forever but for the sociopaths who committed the heinous killing it was nothing. The only way to help and protect these animals is to stop eating them. They don't deserve this. Pedophiles aren't even fucking hung. These animals are innocent and they're treated worse than rapists and pedophiles, if you eat meat you pay for it. GO VEGAN 💚\n\n#vegan #pork #bacon #steak #beef #meat #imlovinit #mcdonalds #burgerking #kfc #steakhouse #pizzahut #pepperoni #equality #janedoe7x #feminism #prolife #barbecue #recipes #jamieoliver #hotdog #sausage #foodshare #healthyfood #fitnessfreak #animallovers #porkbelly #nationalagday #pulledpork #dinnertime";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/e15/1173029_181728792207502_1085006486_n.jpg?ig_cache_key=MTIwNjgyMTQ3MDczODgzOTkyNA%3D%3D.2"
"rolo_dachshund";"I love chicken yum yum! 🐶🐕💙🍗 #puppy #dogsofinstagram #love #puppies #weenie #play #sausagedog #doxie #dachshund #sausage #minaturedachshund #pawsomedachshunds #rolo #hotdog  #cupoftea #chocolate #chicken #followme #likeforlikes #kent #cute #walkies";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10520193_592675844218228_168478933_n.jpg?ig_cache_key=MTIwNjgyMTQwNjU5ODU2Njc2MA%3D%3D.2"
"onebuzybeee";"The Hung! #wursthausdtsa #lunchdate #brewery #sausage";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12816943_1056692171053608_1813734378_n.jpg?ig_cache_key=MTIwNjgyMTI2ODExMTEzNDIyNQ%3D%3D.2"
"smmmazur";"More of my homemade Longaniza sausages :-) #meat #sausage #paleo #grilling";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12822416_1277969145550503_643054755_n.jpg?ig_cache_key=MTIwNjgyMDYzMDk1Mzk0NjI5Mw%3D%3D.2"
"momomopeche";"おはようございます☁︎\n朝ごはーん。\nいただいたぶどうパンが本当に本当においしかった😋\nありがとうございます🍞\n・\nBonjour☁︎\nJe commence cette journée par ce pain au raisin, c'est cadeau!!\nC'est trop bon😋\nMerci beaucoup🍞\n・\nGood morning☁︎\nToday's breakfast, this raisin bread is gift！\nIt's sooooo delicious😋\nThanks🍞";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12819034_620398551434841_1539596067_n.jpg?ig_cache_key=MTIwNjgxOTg4OTQ3NTk3ODc2Nw%3D%3D.2"
"onebuzybeee";"Late lunch and some brews with my guy. #sausage #brewery #lunchdate #wursthausdtsa";sausage;7;"https://scontent.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/12825862_485318141661276_2050822052_n.jpg?ig_cache_key=MTIwNjgxODYzMTQyOTAzMzQyOA%3D%3D.2"
"lucey_loo2u";"#breakfastfordinner #sausage #cornbread #scrambledeggs #sautedonionsandmushrooms #yummy";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10832288_1578915085732781_610831760_n.jpg?ig_cache_key=MTIwNjgxODMyNDkwMTIxOTYzOQ%3D%3D.2"
"ko0ngie";"#crawlfish  time . #spicy\n#sausage #corn #potatoes";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12825863_1046727115366491_1011860136_n.jpg?ig_cache_key=MTIwNjgxODEyNjM4MzgxMDI3NA%3D%3D.2"
{"username":"dianepocky","username":"kellsique"};"And when we thought we lost hope on Bavarian food, we stumbled upon this restaurant that finally serves some proper stuff 😋";sausage;7;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12826298_104030783327940_402803498_n.jpg?ig_cache_key=MTIwNjgxNjU1NDE4NDExNTE3Mw%3D%3D.2"
"styliz031316";"You should try this! #oden #japanesefood #breakfastinosaka #japanessencials #asianfood #onthetable #yummy #instagramjapan #instatravel #instablogger";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12826000_765752350226791_38277818_n.jpg?ig_cache_key=MTIwNjgyNjMzOTYxMTYwNTYyMw%3D%3D.2"
"bejeweled88f64";"Happy Birthday Oden🐶🎂 #birthdayboy #1stbirthday #oden #puppygram #2016.3.15 #yes🤘🏻#やっと1才 #このでかさで1才 #帽子が似合いすぎ #可愛さ100倍";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/e35/11358136_1679765155573979_1673794285_n.jpg?ig_cache_key=MTIwNjgxNjc4NDUzNTkwNjc3NA%3D%3D.2"
"ikedayabar";"Um dos pratos mais apreciados pelos japoneses quando faz um friozinho é o Oden. O curioso é que nos dias de inverno é possível saborear essa delícia em quase todas as lojas de conveniência do Japão (inclusive nas madrugadas . Consiste em pedaços generosos de nabo, cenoura, pasta de peixe, inhame, etc. em um delicioso caldo dashi bem quente! Nessa terça, vamos preparar a nossa versão do Oden. Esperamos vocês!\n#oden #izakaya #ikedaya #japones #gastronomia";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/12822295_538729799634891_924156651_n.jpg?ig_cache_key=MTIwNjgxNjU4MjQ3NjcwNDYxNg%3D%3D.2"
"unrest23";"#Oden nite.... #homemade";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10817909_1679138492327471_1637636404_n.jpg?ig_cache_key=MTIwNjc2NjEwNDUyNjYwNjc3OQ%3D%3D.2"
{"username":"cait_lars","username":"chuxtime"};"Day off with this baby !! #oden #Geneva #batavia";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12822317_1843299659230538_289327466_n.jpg?ig_cache_key=MTIwNjc1MjQwMTk1MjcwODU1OQ%3D%3D.2"
"tulula87";"Swedish God Sandwich #thor #oden #gayvikings 💪🏼⛏🍺🇸🇪💅🏻 @simonnessra @nilswilhelmadlen 💛💚💙💜❤️";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12826193_1837035939857133_704827458_n.jpg?ig_cache_key=MTIwNjc0ODQ5ODk4MTQ0ODMxNw%3D%3D.2"
"poble_rural_canalda";"Posta de sol espectacular!!! #poblerural #puigarnaupubillo  #turismesolsonès #aralleida #canalda #oden #turismorural #postadesol #sensefiltres";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/929366_1540185962948430_104741085_n.jpg?ig_cache_key=MTIwNjczNjY4NTAxOTgwNjY5Mg%3D%3D.2"
"blaugrana1978";"おでん #oden";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12818923_979945745386286_1510161361_n.jpg?ig_cache_key=MTIwNjY1OTA2ODE5OTczNjY5OQ%3D%3D.2"
"zhangyingying717";"Good morning #mademade #eggrolls #Oden #japanesefood";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10534977_583624781804380_1472252220_n.jpg?ig_cache_key=MTIwNjY0MjAzNTc3NzI4NzY2NA%3D%3D.2"
"twuan_gabz";"ODEN super amazed by dripping water . 😍👶🚿 #BathTime #AfterWashPlaytime #Oden";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/e15/12818883_102155813515974_1218001713_n.jpg?ig_cache_key=MTIwNjYzMjgyNDUyNDQzNDY3Ng%3D%3D.2"
"funderbar";"#yummy #oden\n\n#koreanfood #japanesefood #foodie #foodstagram #food #eeeeeats #foodporn #foodpic #streetfood #seoul #daily #feedfeed #testinghashtags #오뎅 #어묵 #분식 #인스타푸드 #푸드스타그램 #먹스타그램 #맛스타그램 #야식 #맛있다#강남 #개포동 #서울 #일상 #데일리 #냠냠";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12818947_562211293942257_1068850495_n.jpg?ig_cache_key=MTIwNjYwOTc3MDUwNTU4MDQ1Ng%3D%3D.2"
"osmts";"#osomatsusan #osomatsu #karamatsu #choromatsu #jushimatsu #ichimatsu #todomatsu #carddass #seal #chibita #oden #geek";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12328227_1545343672425542_1245980019_n.jpg?ig_cache_key=MTIwNjYwOTU2MDQyMzI5NjI2NQ%3D%3D.2"
{"username":"hi.im.philip","username":"chubbysillyme","username":"soupshan","username":"superjizu","username":"moricalim","username":"shan_eats"};"Lok Lok Hot Pot \n5/5 🍲🍲🍲🍲🍲\n~$30 per pax\n\n#SOUP SO GOOD I WENT 😭\nJust describing what we ordered makes me salivate! We had SIX EXCELLENT soup bases - asari clam, #oden, #chicken, #laksa, bak kut teh and #mala. They were all equally delicious! Then you choose UH-MAZING lok lok sticks in hipster glass jars on a conveyor belt and have them deep fried, cooked in the tasty broths OR BOTH. The soups were all so good that we agonised over which soup to cook our lok loks in each time. They also have pretty cool dips available, including SALTED EGG YOLK DIP. *That moment when the crispy, deep fried quail's egg, coated with the salted egg yolk dip, literally burst open in my mouth to reveal its creamy centre - almost better than the first time I held hands.* 😉 #almost \nThey also have #igworthy punny neon lights. You'll have a blast there, we promise! \n#missloksg #hotpot #sgfood #sgeats #loklok #igsg #igfood #foodstagram  #feelslikefriday";oden;8;"https://scontent.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/10832080_249050215428010_292663990_n.jpg?ig_cache_key=MTIwNjU5NjM4MDEwMTE1MTc3Mw%3D%3D.2.l"
"snus_a_gram";"Gold in a pouch 😊 snus gang !! #snus #snuss #snusagram #snuslife #oden";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12328248_616768661803983_1131557966_n.jpg?ig_cache_key=MTIwNjU2MDk5NTYwMzc2ODY3Ng%3D%3D.2"
"prapawadee";"Steamed Fishcakes in a cup, just perfect for the cold weather!! #oden #shanghai #shanghaifood";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/e15/10693505_844540405673473_1406837834_n.jpg?ig_cache_key=MTIwNjU1NjU0MzUwNDc4MTY4MQ%3D%3D.2"
"hyper_satang";"#ODEN#おでん#かせきさいだぁ#beams#この夏愛用#なんかビビッときた#早く着たい\n\nおでん〜、おでん〜。\nなんとなくビビッときてた。\n勇気を振り絞って買った。勝ったらスッキリ！\n自慢のTシャツん！";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12797696_472483399610397_1398062650_n.jpg?ig_cache_key=MTIwNjU1NjQ5OTEzODU0MDU2NA%3D%3D.2"
"sujitetsu";"#oden #おでん 阿波尾鶏のスープ";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11311416_952705931503412_674584989_n.jpg?ig_cache_key=MTIwNjU0OTk5OTk5NTk5MDk1OQ%3D%3D.2"
"tachiro777";"#shizuoka #japanlocal #japanesefood #food #foodpic #oden #traditionaljapanese";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10860102_838976549581762_130330055_n.jpg?ig_cache_key=MTIwNjU0Mjc5ODk4NDkyMjIzMQ%3D%3D.2"
"raffineu";"#oden #nabe #noodles #japan #food #오뎅 #먹스타그램 #나베 #우동 #맛집 #신촌맛집 #이대맛집 #어묵 #새우튀김 #shrimp #fried";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12825708_1114712985237913_1335453807_n.jpg?ig_cache_key=MTIwNjUzODc2MTM5Mzc1MDE3OQ%3D%3D.2"
"thelittlecup";"#關東煮 #oden #japanesecuisine #hkfood #hkig #ginsai #restaurantweekhk #restaurantweek2016";oden;8;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1172147_473886356135801_99998873_n.jpg?ig_cache_key=MTIwNjUzODMxODY3NzA4NjQxNw%3D%3D.2.l"
"puppiesandpancakesss";"Another waffled omelette/frittata situation for dinner 😋😋 with a side of veggies! So good and simple to make! \n#eggcellent #omelet #fitfam #fitfood #noms #breakfastfordinner #breakfastlover #breakfast #fitgirl #healthyfood #healthyeating #eeeeeats #foodisfuel #yum #lowcarb";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10576209_429178963946798_1616813190_n.jpg?ig_cache_key=MTIwNjgxMzY5ODIxNzA4Nzk5Mg%3D%3D.2"
"anneyinwonderland";"Omelet 😋 ....\r#zradlo #meal #tasty delicious #omelet #tea";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/e15/10723997_1105066869537526_26463068_n.jpg?ig_cache_key=MTIwNjgwOTk4MzAzNTYyNzgxMg%3D%3D.2"
"tgowan78";"#steak#omelet#breakfast.  A steak omelet with sour cream...... OMG!!!!";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1516007_470287313160390_1133595096_n.jpg?ig_cache_key=MTIwNjc5ODU1NDM0Mjk5MzQ2MQ%3D%3D.2.l"
"ap.2b";"Hoje vamos de omelete! Feitos pelo chef!!#cozinha #kitchen #omelete #omelet #ovos #tomate #cozinhando #cooking #cozinhandocomamor #cookingwithlove #love #chef #cheflife #receita #meuap #diadia #life #diario #reforma #ape #apto #vidadiaria #dailylife #food";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11906290_155072814883653_1316393102_n.jpg?ig_cache_key=MTIwNjc5NzczMTk4NDk2NjcyOQ%3D%3D.2.l"
"comendo.porai";"Jantar de hoje: omelete de 6 claras com legumes #haveadinner #omelet #fatlossjourney #fatburn #determination #protein #proteinfood #lowcarbdiet #lowcarb #dietasemsofrer #lossweight #pinksalt #tomato #salmon #healthyfat";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12783182_594363840740191_518913982_n.jpg?ig_cache_key=MTIwNjc5Mjg5NTI0ODczNTQyOQ%3D%3D.2"
"riquinisimo";"🎃 🍳 #vscocam #vsco #paleo #paleodiet #pumpkin #omelet #vegetarian #diet #healthylife #health #dinner #dinnertime #weightloss #light #yummy #instafood #vegetables #nutrition #fitness #fit #green #cena #retohealthy2016";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12826109_981310618617453_1094173937_n.jpg?ig_cache_key=MTIwNjc5MTE3MTE2MjgyMTA2Nw%3D%3D.2.l"
"justthrivewellness";"Post-run refueling in under ten minutes from garden to plate! A nice satisfying omelet made with with fresh eggs and mustard greens from the garden. #eggs #omelet #postrun";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1662458_1678558229066482_555101505_n.jpg?ig_cache_key=MTIwNjc3NDA0NjAwMDk4Nzg0Ng%3D%3D.2"
"julia2";"S a t u r d a y  b r u n c h 🐝 #brunch #throwback #friends #friendshipgoals #girlpower #qualitytime #cookies #fruitsalad #omelet #tulips";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12797859_985221701546477_503568304_n.jpg?ig_cache_key=MTIwNjc1NTQwNTEwNDk2OTc1NQ%3D%3D.2"
"blogdaelainne";"Café da manhã\nOmelete e leite desnatado com café. \n2 ovos inteiros.\n1 pedaço de queijo de búfala. \nMisturar todos os ingredientes, em uma frigideira antiaderente fritar em fogo baixo com um fio de azeite\n\n#foconadieta #dieta #healthyfood#egg #comidasaudavel#dietaetreino #dietaeterna #comidadeverdade #saudeebemestar #omeletefit #ovos #cafedamanha #cafedamanhasaudavel\n#omelete #instafome #instfood#primeirarefeição #saudeebemestar#blogdaelainne #alimentosdobem#omelet\n#cafedamanha #maissaude #dietasemsofrer #alimentaçãosaudável #saude #qualidadedevida #reeducacaoalimentar #instagood #igers\n#comidasfitness";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12826086_919367748179227_683147733_n.jpg?ig_cache_key=MTIwNjc1MTA2NDcwNTMyMTg3OA%3D%3D.2.l"
"miss_sportive_fit";"🇬🇧 Quick diner: ham omelet, tomato and lactose free cheese 🇪🇸Tortilla de jamón serrano y tomate con queso fresco sin lactosa. \n#diner #omelet #vegetables #cena #verdura #spain #españa #madrid #goodnight #fit #fitnesfood #fitness #fitnessbody #fitnessfood #health #healthy #homemade #healthyfood #fitnessgirl #come #comida #comidacasera #comidasana #gymtime #gym #singluten #sinlactosa #glutenfree #daryfree";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1921967_1317277528298396_1337487338_n.jpg?ig_cache_key=MTIwNjc0MDI4NTc0NzE4NDM3Mw%3D%3D.2"
"tustrap";"Looks weird but soooo good #homemade #omelet #cheesyhashbrown on bottom";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1662077_180850988970322_661467089_n.jpg?ig_cache_key=MTIwNjczNjEzNDI2ODE5MDg0NQ%3D%3D.2"
"bintrhoda";"Husband wants leftovers, but I'm over them.  For me, instead: a green omelet, with fried cauliflower, garlic, parsley and #zaatar #bintrhodaskitchen #palestinianfood #arabicfood #omelet";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11311587_561091604067497_698085337_n.jpg?ig_cache_key=MTIwNjczMzYyODExODM0MTc2Ng%3D%3D.2"
"pattyblues55";"Frittata al forno con porri e zucchine\rOmelette baked with leeks and zucchini\r\r#frittata #omelet #porri #leeks #zucchine #zucchini #cena #dinner #Ciboitaliano #Italianfood #homemade";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/e15/11085033_1714238082154855_877037060_n.jpg?ig_cache_key=MTIwNjcyNjY3NDYxNjcwNjUwNA%3D%3D.2"
"avetaram";"#омлет#омлетик#омлетикjan#омлетссыром#завтрак#вкусныйзавтрак#вкусно#есть#вкусноесть#вкуснота#вкусноестьнезапретишь#вкусное#утро#вкусноеутро#доброеутро#morning#omelet#omelette#delicious#deliciousness#restaurantathome#homemade#sodelicious#foodart#fooddesign";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10413870_167128403673888_1157578026_n.jpg?ig_cache_key=MTIwNjcyMjYyNDU4OTY1MTE0NQ%3D%3D.2.l"
"pop_kanok";"เหมือนจะรู้ตัวไม่ได้ๆต้องนิ่งๆไว้• #omelet";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/e15/10005295_177343139315073_2104622830_n.jpg?ig_cache_key=MTIwNjcxODYwNDE4OTQ3Mjg5OQ%3D%3D.2"
"organization_froid_9703";"#parededevidro #startemyoung #omelet #flattop";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12822330_1700877743503799_1650512597_n.jpg?ig_cache_key=MTIwNjcxODQzMzcwMzIyNjU1NA%3D%3D.2.l"
{"username":"freddy5ace","username":"eva4life"};"Love my day off #brunch #foodporn #withmylove #smiles #foodonpoint #pancakes #omelet #hashbrown #starwoodcafe #happy #sunnyday #beautifulday #happy #asian #oneandonly #rideordie #offday #thankgod";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1390397_476703512537554_734914664_n.jpg?ig_cache_key=MTIwNjcxNzE0NjMyODYyOTU5OQ%3D%3D.2"
"vsdiaries";"Healthiest brunch i've made in a while! Quinoa, cucumbers with pumpkin seeds and sunflower oil, avocado, and a mushroom zucchini omelet.  #simple #simplefood #brunch #breakfast #omelet #quinoa #salad #mushrooms #avocado #fitfam #veggie #vegetarian #instafood #foodie #dtla";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12822551_1717564415196982_1333273668_n.jpg?ig_cache_key=MTIwNjcwMzc3NDE3MTM2MDAxOQ%3D%3D.2"
"dreadpiratemanny";"The Most Amazing Fusion Food you've never heard of my top-secret 'Fried Poke Omelet' #FoodPorn #Fried #Poke #Omelet #incredibleedibleegg #fusionfood #limu #onion #Tombo #Ahi #mouthgasm";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1389577_1378733132152710_582809107_n.jpg?ig_cache_key=MTIwNjY5ODgyMDEyMTAyOTYxNg%3D%3D.2"
"sbiversen";"Resten af ingredienserne fra pho suppen er blevet transformeret ind i en lækker smækker thai omelet. 👏🏻😋😋. Omelet er altid vejen frem, hvis man liige skal have brugt resterne eller bare tømt køleskabet. 😜#omnomnomnom#eatcleandielean#thaifood#omelet#getfit#getlean#veggies#healthy#FOOD#hotandspicy#protein#gainz#chicken#iloveit";omelet;9;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12797692_1694040724169302_18187873_n.jpg?ig_cache_key=MTIwNjY5MzE0MzQ4MDU3NjgxNw%3D%3D.2.l"
{"username":"infatuation","username":"thefeedfeed","username":"eater","username":"cteatsout","username":"zhangstah_eats"};"Let's make Tuesdays our official Dumpling Day. 😋";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12725041_443590275837511_273160942_n.jpg?ig_cache_key=MTIwNjgyMTgwMjM0ODkxMjcyNQ%3D%3D.2.l"
{"username":"se7en_jackey","username":"guoguo_tong"};"#jiaozi #jiaozi #jiaozi \n虽然你包的比我的丑 但我不会嫌弃啦～\n\n所以快回来哇😂😂😂";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1168787_516815678498482_893328388_n.jpg?ig_cache_key=MTIwNjc5NjU5NzgzODAzMjk2Mw%3D%3D.2.l"
"tnytntng";"Beef Dumplings\n#chinesefood #japanesefood #koreanfood #jiaozi #gyoza #mandu #beef #dumplings #foodporn #delicious #homemade #homecooking";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12825702_580641752095143_448942012_n.jpg?ig_cache_key=MTIwNjY0MDcxMzM4MTUxNTM4OQ%3D%3D.2.l"
"malenewj";"We made dumplings #jiaozi#dumplings#haochi#food#chinese";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11887222_1585664264989420_665566464_n.jpg?ig_cache_key=MTIwNjYyMzAyNzY1MjM3ODMyOA%3D%3D.2"
"derrick_fernando";"#mandoo #jiaozi #pilmeni #itsanamazing";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12797694_1577046042622266_1845134965_n.jpg?ig_cache_key=MTIwNjYxNzEyMzQzMzU2OTI2OQ%3D%3D.2"
{"username":"johannesp","username":"mase_art_world","username":"grandhyatt","username":"johannesp"};"#大連 #東北 #海鮮 #水餃 \nHad a little late night #roomservice #snack in my room @GrandHyatt #Dalian. They sure know how to make #dumplings in the North. These #Dongbei #seafood #shuijiao had such an awesome #chewy dough & the filling was again, this magical ratio of #succulent minced #pork, #prawns & #Liaodong #seacucumber. #Umami bombs so #fresh & #flavourful & #juicy inside that I didn't even need any dipping sauce. Can't believe they're just boiled #jiaozi 👅 #Chinesefood #NorthernChineseFood #foodporn #遼參 #鮮味 #旨味 #東北菜 #大连";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10375797_179929195722122_1605185364_n.jpg?ig_cache_key=MTIwNjU4MDgxNzI3ODI1MTQ5Mg%3D%3D.2"
"mn.a.o";"我吃了饺子。\n#王将#餃子 #饺 #吃  #jiaozi #dumplings #foodie #foodgasm #foodphotography #l4l #instalike";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1941172_922014507853769_1165391371_n.jpg?ig_cache_key=MTIwNjU3ODIwNzg0ODU0NDg1Ng%3D%3D.2"
"putzcheere";"Shrimp, pork and spinach dumplings for dinner with @po_laid \n#dumplings #jiaozi #yummy #yangsdumpling #shanghai";jiaozi;10;"https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10354301_1558171194511971_1230545958_n.jpg?ig_cache_key=MTIwNjUzNzk3NDE0NjQ5OTc2Nw%3D%3D.2"
